"1,12-Besm"	PGMIWVSHZMWSSI-UHFFFAOYSA-N
roblitinib	BHKDKKZMPODMIQ-UHFFFAOYSA-N
rociletinib	HUFOZJXAKZVRNJ-UHFFFAOYSA-N
rocuronium	YXRDKMPIGHSVRX-OOJCLDBCSA-N
rofecoxib	RZJQGNCSTQAWON-UHFFFAOYSA-N
roflumilast	MNDBXUUTURYVHR-UHFFFAOYSA-N
rogaratinib	HNLRRJSKGXOYNO-UHFFFAOYSA-N
rolapitant	FIVSJYGQAIEMOC-ZGNKEGEESA-N
rolipram	HJORMJIFDVBMOB-GFCCVEGCSA-N
rolitetracycline	PLDZOHPIBZVDLQ-KOQYWDHLSA-N
roluperidone	RNRYULFRLCBRQS-UHFFFAOYSA-N
rolziracetam	IEZDOKQWPWZVQF-UHFFFAOYSA-N
romidepsin	OHRURASPPZQGQM-GCCNXGTGSA-N
ronidazole	PQFRTXSWDXZRRS-UHFFFAOYSA-N
ropinirole	UHSKFQJFRQCDBE-UHFFFAOYSA-N
ropivacaine	ZKMNUMMKYBVTFN-HNNXBMFYSA-N
roquinimex	SGOOQMRIPALTEL-UHFFFAOYSA-N
rosamicin	IUPCWCLVECYZRV-JZMZINANSA-N
roscovitine	BTIHMVBBUGXLCJ-OAHLLOKOSA-N
rose-bengal	VDNLFJGJEQUWRB-UHFFFAOYSA-N
rose-bengal-lactone	IICCLYANAQEHCI-UHFFFAOYSA-N
rosiglitazone	YASAKCUCGLMORW-OAHLLOKOSA-N
rosiptor	MDEJTPWQNNMAQF-BVMLLJBZSA-N
rosmarinic-acid	DOUMFZQKYFQNTF-WUTVXBCWSA-N
rosoxacin	XBPZXDSZHPDXQU-UHFFFAOYSA-N
rostafuroxine	AEAPORIZZWBIEX-DTBDINHYSA-N
rosuvastatin	BPRHUIZQVSMCRT-VEUZHWNKSA-N
rotigotine	KFQYTPMOWPVWEJ-INIZCTEOSA-N
rotundine	AEQDJSLRWYMAQI-KRWDZBQOSA-N
rovazolac	ZUMNJDGBYXHASJ-UHFFFAOYSA-N
roxatidine-acetate	SMTZFNFIKUPEJC-UHFFFAOYSA-N
roxithromycin	RXZBMPWDPOLZGW-XMRMVWPWSA-N
rubitecan	VHXNKPBCCMUMSW-FQEVSTJZSA-N
ruboxistaurin	ZCBUQCWBWNUWSU-SFHVURJKSA-N
rucaparib	HMABYWSNWIZPAG-UHFFFAOYSA-N
rucinol	CSHZYWUPJWVTMQ-UHFFFAOYSA-N
rufinamide	POGQSBRIGCQNEG-UHFFFAOYSA-N
rufloxacin	NJCJBUHJQLFDSW-UHFFFAOYSA-N
rupatadine	WUZYKBABMWJHDL-UHFFFAOYSA-N
rutaecarpine	ACVGWSKVRYFWRP-UHFFFAOYSA-N
rutin	IKGXIBQEEMLURG-NVPNHPEKSA-N
ruxolitinib	HFNKQEVNSGCOJV-OAHLLOKOSA-N
ruxolitinib-(S)	HFNKQEVNSGCOJV-HNNXBMFYSA-N
ryuvidine	HFPLHASLIOXVGS-UHFFFAOYSA-N
saclofen	JYLNVJYYQQXNEK-QMMMGPOBSA-N
sacubitril	PYNXFZCZUAOOQC-UTKZUKDTSA-N
sacubitrilat	DOBNVUFHFMVMDB-BEFAXECRSA-N
safflower-yellow	UHZGYDZTDCTJBO-MHTSPVSRSA-N
safinamide	NEMGRZFTLSKBAP-LBPRGKRZSA-N
safingol	OTKJDMGTUTTYMP-ZWKOTPCHSA-N
safranal	SGAWOGXMMPSZPB-UHFFFAOYSA-N
sal003	TVNBASWNLOIQML-RFKZRZAASA-N
salazodine	YFUATOCFMCWUEH-UHFFFAOYSA-N
salicin	NGFMICBWJRZIBI-UJPOAAIJSA-N
salicyl-alcohol	CQRYARSYNCAZFO-UHFFFAOYSA-N
salicylamide	SKZKKFZAGNVIMN-UHFFFAOYSA-N
salicylanilide	WKEDVNSFRWHDNR-UHFFFAOYSA-N
salidroside	ILRCGYURZSFMEG-RKQHYHRCSA-N
salinomycin	KQXDHUJYNAXLNZ-XQSDOZFQSA-N
salirasib	WUILNKCFCLNXOK-CFBAGHHKSA-N
salmeterol	GIIZNNXWQWCKIB-VWLOTQADSA-N
salsolinol-1-carboxylic-acid	XHGLVMDBZZZXDP-LLVKDONJSA-N
salubrinal	LCOIAYJMPKXARU-CVTTXWKISA-N
salvianolic-acid-A	YMGFTDKNIWPMGF-UCPJVGPRSA-N
salvianolic-acid-B	SNKFFCBZYFGCQN-PDVBOLEISA-N
salvinorin-A	OBSYBRPAKCASQB-AGQYDFLVSA-N
sameridine	TYWUGCGYWNSRPS-UHFFFAOYSA-N
sanazole	YKDRHKCETNMLHL-UHFFFAOYSA-N
sancycline	CRNIKQQPTHSPBA-IEPLVVIMSA-N
sangivamycin	OBZJZDHRXBKKTJ-JTFADIMSSA-N
sanguinarium-chloride	INVGWHRKADIJHF-UHFFFAOYSA-N
sapacitabine	LBGFKUUHOPIEMA-PEARBKPGSA-N
sapropterin	FNKQXYHWGSIFBK-RPDRRWSUSA-N
saquinavir	QWAXKHKRTORLEM-UGJKXSETSA-N
saracatinib	OUKYUETWWIPKQR-UHFFFAOYSA-N
sarafloxacin	XBHBWNFJWIASRO-UHFFFAOYSA-N
sardomozide	CYPGNVSXMAUSJY-CXUHLZMHSA-N
sari-59-801	GMGOZCSXMVXXRS-HNNXBMFYSA-N
saroglitazar	MRWFZSLZNUJVQW-DEOSSOPVSA-N
sarpogrelate	FFYNAVGJSYHHFO-OAQYLSRUSA-N
sasapyrine	WVYADZUPLLSGPU-UHFFFAOYSA-N
savolitinib	XYDNMOZJKOGZLS-NSHDSACASA-N
saxagliptin	QGJUIPDUBHWZPV-YQBUGCKMSA-N
scabertopin	FTPHYXGWMIZVMP-WQYRJXRXSA-N
schisandrin-B	RTZKSTLPRTWFEV-QWHCGFSZSA-N
schisandrol-B	ZWRRJEICIPUPHZ-MYODQAERSA-N
sclareol	XVULBTBTFGYVRC-SVPXJYONSA-N
sclareolide	IMKJGXCIJJXALX-SHUKQUCYSA-N
scopine	FIMXSEMBHGTNKT-RZVDLVGDSA-N
scopolamine	STECJAGHUSJQJN-FWXGHANASA-N
scopolamine-N-oxide	GSYQNAMOFFWAPF-SXWCTKSRSA-N
scriptaid	JTDYUFSDZATMKU-UHFFFAOYSA-N
secalciferol	FCKJYANJHNLEEP-XRWYNYHCSA-N
seclazone	XWXVKXXKKLBDDJ-VIFPVBQESA-N
seclidemstat	MVSQDUZRRVBYLA-HYARGMPZSA-N
secnidazole	KPQZUUQMTUIKBP-RXMQYKEDSA-N
secoisolariciresinol-(-)	PUETUDUXMCLALY-HOTGVXAUSA-N
secoisolariciresinol-diglucoside	SBVBJPHMDABKJV-PGCJWIIOSA-N
securinine	SWZMSZQQJRKFBP-WZRBSPASSA-N
segesterone-acetate	CKFBRGLGTWAVLG-GOMYTPFNSA-N
seladelpar	JWHYSEDOYMYMNM-QGZVFWFLSA-N
selamectin	AFJYYKSVHJGXSN-XHKIUTQPSA-N
selegiline	MEZLKOACVSPNER-GFCCVEGCSA-N
seletalisib	LNLJHGXOFYUARS-OAQYLSRUSA-N
selexipag	QXWZQTURMXZVHJ-UHFFFAOYSA-N
selfotel	LPMRCCNDNGONCD-NTSWFWBYSA-N
selinexor	DEVSOMFAQLZNKR-RJRFIUFISA-N
selitrectinib	OEBIHOVSAMBXIB-SJKOYZFVSA-N
selonsertib	YIDDLAAKOYYGJG-UHFFFAOYSA-N
selumetinib	CYOHGALHFOKKQC-UHFFFAOYSA-N
semagacestat	PKXWXXPNHIWQHW-RCBQFDQVSA-N
semapimod	PWDYHMBTPGXCSN-UHFFFAOYSA-N
semaxanib	WUWDLXZGHZSWQZ-WQLSENKSSA-N
semustine	PXDZKUOYOBYJPB-UHFFFAOYSA-N
senicapoc	SCTZUZTYRMOMKT-UHFFFAOYSA-N
sennoside-A	QFJIQUOMKJNYLI-QSXPFVSBSA-N
sennoside-protonated	QFJIQUOMKJNYLI-NGMZATEOSA-N
seocalcitol	LVLLALCJVJNGQQ-SEODYNFXSA-N
seratrodast	ZBVKEHDGYSLCCC-SFHVURJKSA-N
serdemetan	CEGSUKYESLWKJP-UHFFFAOYSA-N
serotonin	QZAYGJVTTNCVMB-UHFFFAOYSA-N
sertaconazole	JLGKQTAYUIMGRK-LJQANCHMSA-N
sertindole	GZKLJWGUPQBVJQ-UHFFFAOYSA-N
sertraline	VGKDLMBJGBXTGI-SJCJKPOMSA-N
sesamin	PEYUIKBAABKQKQ-AFHBHXEDSA-N
setipiprant	IHAXLPDVOWLUOS-UHFFFAOYSA-N
setiptiline	GVPIXRLYKVFFMK-UHFFFAOYSA-N
sevoflurane	DFEYYRMXOJXZRJ-UHFFFAOYSA-N
shikimic-acid	JXOHGGNKMLTUBP-PBXRRBTRSA-N
siguazodan	NUHPODZZKHQQET-VIFPVBQESA-N
sildenafil	BNRNXUUZRGQAQC-UHFFFAOYSA-N
silibinin	SEBFKMXJBCUCAI-HKTJVKLFSA-N
silodosin	PNCPYILNMDWPEY-QGZVFWFLSA-N
silymarin	FDQAOULAVFHKBX-HKTJVKLFSA-N
simeprevir	JTZZSQYMACOLNN-VDWJNHBNSA-N
simurosertib	XGVXKJKTISMIOW-CYBMUJFWSA-N
simvastatin	RYMZZMVNJRMUDD-HGQWONQESA-N
sinefungin	LMXOHSDXUQEUSF-YECHIGJVSA-N
sinomenine	INYYVPJSBIVGPH-QHRIQVFBSA-N
sipatrigine	PDOCBJADCWMDGL-UHFFFAOYSA-N
siponimod	KIHYPELVXPAIDH-HNSNBQBZSA-N
siramesine	XWAONOGAGZNUSF-UHFFFAOYSA-N
siremadlin	AGBSXNCBIWWLHD-FQEVSTJZSA-N
sirolimus	QFJCIRLUMZQUOT-HPLJOQBZSA-N
sirtinol	UXJFDYIHRJGPFS-OVKKOYPGSA-N
sisomicin	URWAJWIAIPFPJE-YFMIWBNJSA-N
sisomicin-sulfate	URWAJWIAIPFPJE-YFMIWBNJSA-N
sitafloxacin	PNUZDKCDAWUEGK-CYZMBNFOSA-N
sitagliptin	MFFMDFFZMYYVKS-SECBINFHSA-N
sitaxentan	PHWXUGHIIBDVKD-UHFFFAOYSA-N
sitosterol	KZJWDPNRJALLNS-VJSFXXLFSA-N
sitravatinib	WLAVZAAODLTUSW-UHFFFAOYSA-N
sivelestat	BTGNGJJLZOIYID-UHFFFAOYSA-N
skepinone-L	HXMGCTFLLWPVFM-GOSISDBHSA-N
sobetirome	QNAZTOHXCZPOSA-UHFFFAOYSA-N
soblidotin	DZMVCVHATYROOS-ZBFGKEHZSA-N
sobrepin	OMDMTHRBGUBUCO-BDAKNGLRSA-N
sobuzoxane	OCOKWVBYZHBHLU-UHFFFAOYSA-N
sodium-ascorbate	SXZYCXMUPBBULW-NEEWWZBLSA-N
sodium-danshensu	PAFLSMZLRSPALU-QMMMGPOBSA-N
sodium-gualenate	VIZXMHCBZLGUET-UHFFFAOYSA-N
sodium-picosulfate	UJIDKYTZIQTXPM-UHFFFAOYSA-N
sodium-tanshinone-II-A-sulfonate	UJCACMLMPLLRGW-UHFFFAOYSA-N
sodium-tetradecyl-sulfate	GROJOWHVXQYQGN-KGLIPLIRSA-N
sofalcone	GFWRVVCDTLRWPK-KPKJPENVSA-N
sofosbuvir	TTZHDVOVKQGIBA-IQWMDFIBSA-N
sofosbuvir-impurity-m	WAKQLZVLNOKKHE-BFQGEBBDSA-N
sograzepide	YDZYKNJZCVIKPP-VWLOTQADSA-N
solamargine	MBWUSSKCCUMJHO-OXBNUUDKSA-N
solcitinib	MPYACSQFXVMWNO-UHFFFAOYSA-N
solifenacin-succinate	FBOUYBDGKBSUES-VXKWHMMOSA-N
solithromycin	IXXFZUPTQVDPPK-ZAWHAJPISA-N
solriamfetol	UCTRAOBQFUDCSR-SECBINFHSA-N
somantadine	OWKXRDQRMTVCEX-UHFFFAOYSA-N
sonepiprazole	WNUQCGWXPNGORO-NRFANRHFSA-N
sonidegib	VZZJRYRQSPEMTK-CALCHBBNSA-N
sophocarpine	AAGFPTSOPGCENQ-JLNYLFASSA-N
sorafenib	MLDQJTXFUGDVEO-UHFFFAOYSA-N
soraprazan	PWILYDZRJORZDR-MISYRCLQSA-N
sorbic-acid	WSWCOQWTEOXDQX-MQQKCMAXSA-N
sorbinil	LXANPKRCLVQAOG-NSHDSACASA-N
sorbitan-monostearate	HVUMOYIDDBPOLL-XWVZOOPGSA-N
sorbitol	FBPFZTCFMRRESA-JGWLITMVSA-N
sotagliflozin	QKDRXGFQVGOQKS-CRSSMBPESA-N
sotalol	ZBMZVLHSJCTVON-UHFFFAOYSA-N
sotrastaurin	OAVGBZOFDPFGPJ-UHFFFAOYSA-N
spaglumic-acid	OPVPGKGADVGKTG-BQBZGAKWSA-N
sparfloxacin	DZZWHBIBMUVIIW-DTORHVGOSA-N
sparfosate	ZZKNRXZVGOYGJT-GSVOUGTGSA-N
sparsentan	WRFHGDPIDHPWIQ-UHFFFAOYSA-N
sparteine-(+)	SLRCCWJSBJZJBV-TUVASFSCSA-N
sparteine-(-)	SLRCCWJSBJZJBV-ZQDZILKHSA-N
sparteine-sulfate	SLRCCWJSBJZJBV-NMWPEEMBSA-N
spautin-1	AWIVHRPYFSSVOG-UHFFFAOYSA-N
spectinomycin	UNFWWIHTNXNPBV-WXKVUWSESA-N
spermidine	ATHGHQPFGPMSJY-UHFFFAOYSA-N
spermine	PFNFFQXMRSDOHW-UHFFFAOYSA-N
sphingosylphosphorylcholine	JLVSPVFPBBFMBE-HXSWCURESA-O
spiperone	DKGZKTPJOSAWFA-UHFFFAOYSA-N
spiradoline	NYKCGQQJNVPOLU-ONTIZHBOSA-N
spiramycin	ACTOXUHEUCPTEW-CEUOBAOPSA-N
spirobromin	JXEICPOBKSQAIU-UHFFFAOYSA-N
spironolactone	LXMSZDCAJNLERA-ZHYRCANASA-N
spiroxatrine	JVGBTTIJPBFLTE-SFHVURJKSA-N
spizofurone	SETMGIIITGNLAS-UHFFFAOYSA-N
splitomycin	ISFPDBUKMJDAJH-UHFFFAOYSA-N
squalamine	UIRKNQLZZXALBI-MSVGPLKSSA-N
squaric-acid-dibutyl-ester	XBRWELTXMQSEIN-UHFFFAOYSA-N
statil	LKBFFDOJUKLQNY-UHFFFAOYSA-N
stattic	ZRRGOUHITGRLBA-UHFFFAOYSA-N
stavudine	XNKLLVCARDGLGL-JGVFFNPUSA-N
stemregenin-1	BGFHMYJZJZLMHW-UHFFFAOYSA-N
stepronin	JNYSEDHQJCOWQU-ZCFIWIBFSA-N
stetaderm	BFZHCUBIASXHPK-QJSKAATBSA-N
stigmasterol	HCXVJBMSMIARIN-PHZDYDNGSA-N
stiripentol	IBLNKMRFIPWSOY-IYNGYCSASA-N
stobadine	CYJQCYXRNNCURD-DGCLKSJQSA-N
streptomycin	UCSJYZPVAKXKNQ-HZYVHMACSA-N
streptozotocin	LUNQAAUVSFIVKD-GKHCUFPYSA-N
strychnine	QMGVPVSNSZLJIA-FVWCLLPLSA-N
succinobucol	RKSMVPNZHBRNNS-UHFFFAOYSA-N
succinylcholine-chloride	AXOIZCJOOAYSMI-UHFFFAOYSA-N
succinylsulfathiazole	SKVLYVHULOWXTD-UHFFFAOYSA-N
sucralose	BAQAVOSOZGMPRM-QBMZZYIRSA-N
sucrose	CZMRCDWAGMRECN-UGDNZRGBSA-N
sucrose-octaacetate	ZIJKGAXBCRWEOL-SAXBRCJISA-N
sudan-IV	RCTGMCJBQGBLKT-PAMTUDGESA-N
sufugolix	UCQSBGOFELXYIN-UHFFFAOYSA-N
sulbactam	FKENQMMABCRJMK-RITPCOANSA-N
sulbactam-pivoxil	OHPVYKXTRACOSQ-NXEZZACHSA-N
sulbentine	QFVAWNPSRQWSDU-UHFFFAOYSA-N
sulbutiamine	CKHJPWQVLKHBIH-GPAWKIAZSA-N
sulconazole	AFNXATANNDIXLG-SFHVURJKSA-N
sulfabenzamide	PBCZLFBEBARBBI-UHFFFAOYSA-N
sulfacarbamide	WVAKABMNNSMCDK-UHFFFAOYSA-N
sulfacetamide	SKIVFJLNDNKQPD-UHFFFAOYSA-N
sulfachlorpyridazine	XOXHILFPRYWFOD-UHFFFAOYSA-N
sulfadiazine	SEEPANYCNGTZFQ-UHFFFAOYSA-N
sulfadoxine	PJSFRIWCGOHTNF-UHFFFAOYSA-N
sulfafurazole	NHUHCSRWZMLRLA-UHFFFAOYSA-N
sulfaguanidine	BRBKOPJOKNSWSG-UHFFFAOYSA-N
sulfamerazine	QPPBRPIAZZHUNT-UHFFFAOYSA-N
sulfameter	GPTONYMQFTZPKC-UHFFFAOYSA-N
sulfamethazine	ASWVTGNCAZCNNR-UHFFFAOYSA-N
sulfamethizole	VACCAVUAMIDAGB-UHFFFAOYSA-N
sulfamethoxazole	JLKIGFTWXXRPMT-UHFFFAOYSA-N
sulfamethoxypyridazine	VLYWMPOKSSWJAL-UHFFFAOYSA-N
sulfametopyrazine	KXRZBTAEDBELFD-UHFFFAOYSA-N
sulfamonomethoxine	WMPXPUYPYQKQCX-UHFFFAOYSA-N
sulfamoxole	CYFLXLSBHQBMFT-UHFFFAOYSA-N
sulfanilamide	FDDDEECHVMSUSB-UHFFFAOYSA-N
sulfanitran	GWBPFRGXNGPPMF-UHFFFAOYSA-N
sulfaphenazole	QWCJHSGMANYXCW-UHFFFAOYSA-N
sulfapyridine	GECHUMIMRBOMGK-UHFFFAOYSA-N
sulfaquinoxaline	NHZLNPMOSADWGC-UHFFFAOYSA-N
sulfasalazine	NCEXYHBECQHGNR-QZQOTICOSA-N
sulfathiazole	JNMRHUJNCSQMMB-UHFFFAOYSA-N
sulfatinib	TTZSNFLLYPYKIL-UHFFFAOYSA-N
sulfinpyrazone	MBGGBVCUIVRRBF-LJAQVGFWSA-N
sulfisomidin	YZMCKZRAOLZXAZ-UHFFFAOYSA-N
sulfisoxazole-acetyl	JFNWFXVFBDDWCX-UHFFFAOYSA-N
sulforaphane	SUVMJBTUFCVSAD-SNVBAGLBSA-N
sulindac	MLKXDPUZXIRXEP-LQVWSKNFSA-N
sulisobenzone	CXVGEDCSTKKODG-UHFFFAOYSA-N
sulmazole	XMFCOYRWYYXZMY-HXUWFJFHSA-N
sulmetozine	MVOUIYUWRXPNKD-UHFFFAOYSA-N
suloctidil	BFCDFTHTSVTWOG-YLJYHZDGSA-N
sulopenem	FLSUCZWOEMTFAQ-PRBGKLEPSA-N
sulphadimethoxine	ZZORFUFYDOWNEF-UHFFFAOYSA-N
sulpiride	BGRJTUBHPOOWDU-LLVKDONJSA-N
sultamicillin	OPYGFNJSCUDTBT-PMLPCWDUSA-N
sultiame	HMHVCUVYZFYAJI-UHFFFAOYSA-N
sultopride	UNRHXEPDKXPRTM-ZDUSSCGKSA-N
sumanirole	RKZSNTNMEFVBDT-MRVPVSSYSA-N
sumatriptan	KQKPFRSPSRPDEB-UHFFFAOYSA-N
sunitinib	WINHZLLDWRZWRT-ATVHPVEESA-N
suplatast	DYZJXZOQQRXDLE-CQSZACIVSA-O
suprofen	MDKGKXOCJGEUJW-SECBINFHSA-N
suritozole	IWDUZEHNLHFBRZ-UHFFFAOYSA-N
sutezolid	FNDDDNOJWPQCBZ-ZDUSSCGKSA-N
suxibuzone	ONWXNHPOAGOMTG-UHFFFAOYSA-N
swainsonine	FXUAIOOAOAVCGD-WCTZXXKLSA-N
symclosene	YRIZYWQGELRKNT-UHFFFAOYSA-N
synephrine	YRCWQPVGYLYSOX-SECBINFHSA-N
tabimorelin	WURGZWOTGMLDJP-ZCYANPAGSA-N
tacalcitol	BJYLYJCXYAMOFT-RSFVBTMBSA-N
tacedinaline	VAZAPHZUAVEOMC-UHFFFAOYSA-N
tacrine	YLJREFDVOIBQDA-UHFFFAOYSA-N
tacrolimus	QJJXYPPXXYFBGM-LFZNUXCKSA-N
tadalafil	WOXKDUGGOYFFRN-IIBYNOLFSA-N
tafamidis-meglumine	TXEIIPDJKFWEEC-UHFFFAOYSA-N
tafenoquine	LBHLFPGPEGDCJG-HNNXBMFYSA-N
tafluprost	WSNODXPBBALQOF-VEJSHDCNSA-N
tagatose	BJHIKXHVCXFQLS-PQLUHFTBSA-N
taladegib	SZBGQDXLNMELTB-UHFFFAOYSA-N
talampanel	JACAAXNEHGBPOQ-LLVKDONJSA-N
talaporfin	SIEXFRDYNDREBM-BRXYURPTSA-N
talarozole	SNFYYXUGUBUECJ-FQEVSTJZSA-N
talazoparib	HWGQMRYQVZSGDQ-HZPDHXFCSA-N
talinolol	MXFWWQICDIZSOA-QGZVFWFLSA-N
talipexole	DHSSDEDRBUKTQY-UHFFFAOYSA-N
talmapimod	ZMELOYOKMZBMRB-DLBZAZTESA-N
talnetant	BIAVGWDGIJKWRM-FQEVSTJZSA-N
talniflumate	ANMLJLFWUCQGKZ-HXUWFJFHSA-N
talopram	LJBBMCNHIUJBDU-FQEVSTJZSA-N
talsaclidine	XVFJONKUSLSKSW-JTQLQIEISA-N
taltirelin	LQZAIAZUDWIVPM-SRVKXCTJSA-N
taltobulin	CNTMOLDWXSVYKD-PSRNMDMQSA-N
tamibarotene	MUTNCGKQJGXKEM-UHFFFAOYSA-N
taminadenant	ATFXVNUWQOXRRU-UHFFFAOYSA-N
tamoxifen	NKANXQFJJICGDU-QPLCGJKRSA-N
tamsulosin	DRHKJLXJIQTDTD-OAHLLOKOSA-N
tanaproget	PYVFWTPEBMRKSR-UHFFFAOYSA-N
tandospirone	CEIJFEGBUDEYSX-FZDBZEDMSA-N
tandutinib	UXXQOJXBIDBUAC-UHFFFAOYSA-N
tanespimycin	AYUNIORJHRXIBJ-TXHRRWQRSA-N
tangeritin	ULSUXBXHSYSGDT-UHFFFAOYSA-N
tanshinone-I	AIGAZQPHXLWMOJ-UHFFFAOYSA-N
tanshinone-IIA	HYXITZLLTYIPOF-UHFFFAOYSA-N
tapinarof	ZISJNXNHJRQYJO-CMDGGOBGSA-N
taprenepag	MFFBXYNKZHTCEY-UHFFFAOYSA-N
tarafenacin	UXZDMXYRRQJIBJ-IBGZPJMESA-N
taranabant	QLYKJCMUNUWAGO-GAJHUEQPSA-N
targinine	NTNWOCRCBQPEKQ-YFKPBYRVSA-N
tariquidar	LGGHDPFKSSRQNS-UHFFFAOYSA-N
taselisib	BEUQXVWXFDOSAQ-UHFFFAOYSA-N
tasimelteon	PTOIAAWZLUQTIO-GXFFZTMASA-N
tasisulam	WWONFUQGBVOKOF-UHFFFAOYSA-N
tasquinimod	ONDYALNGTUAJDX-UHFFFAOYSA-N
tasuldine	HMCTXMOKMWELFJ-UHFFFAOYSA-N
taurine	XOAAWQZATWQOTB-UHFFFAOYSA-N
taurocholate	WBWWGRHZICKQGZ-HZAMXZRMSA-N
tauroglycocholate	URJQSMIFSMHWSP-VVHBOOHCSA-N
taurolidine	AJKIRUJIDFJUKJ-UHFFFAOYSA-N
tavilermide	DVJXNXPFYJIACK-ULQDDVLXSA-N
taxifolin	CXQWRCVTCMQVQX-LSDHHAIUSA-N
tazarotene	OGQICQVSFDPSEI-UHFFFAOYSA-N
tazemetostat	NSQSAUGJQHDYNO-UHFFFAOYSA-N
tazobactam	LPQZKKCYTLCDGQ-WEDXCCLWSA-N
tebipenem	SNUDIPVBUUXCDG-QHSBEEBCSA-N
tecadenoson	OESBDSFYJMDRJY-BAYCTPFLSA-N
tecalcet	ZVQUCWXZCKWZBP-CQSZACIVSA-N
tecastemizole	SFOVDSLXFUGAIV-UHFFFAOYSA-N
tecovirimat	CSKDFZIMJXRJGH-VWLPUNTISA-N
tedizolid	XFALPSLJIHVRKE-GFCCVEGCSA-N
tedizolid-phosphate	QCGUSIANLFXSGE-GFCCVEGCSA-N
tegaserod	IKBKZGMPCYNSLU-RGVLZGJSSA-N
tegobuvir	XBEQSQDCBSKCHJ-UHFFFAOYSA-N
teijin-compound-1	BAOQJSULMWXFRK-GOSISDBHSA-N
telaprevir	BBAWEDCPNXPBQM-GDEBMMAJSA-N
telatinib	QFCXANHHBCGMAS-UHFFFAOYSA-N
telbivudine	IQFYYKKMVGJFEH-CSMHCCOUSA-N
telcagepant	CGDZXLJGHVKVIE-DNVCBOLYSA-N
telenzepine	VSWPGAIWKHPTKX-UHFFFAOYSA-N
telithromycin	LJVAJPDWBABPEJ-PNUFFHFMSA-N
telmesteine	XBJWOGLKABXFJE-RXMQYKEDSA-N
telmisartan	RMMXLENWKUUMAY-UHFFFAOYSA-N
telotristat	NCLGDOBQAWBXRA-PGRDOPGGSA-N
telotristat-ethyl	MDSQOJYHHZBZKA-GBXCKJPGSA-N
telratolimod	RRTPWQXEERTRRK-UHFFFAOYSA-N
temanogrel	ZEOQUKRCASTCFR-UHFFFAOYSA-N
temefos	WWJZWCUNLNYYAU-UHFFFAOYSA-N
temocapril	FIQOFIRCTOWDOW-BJLQDIEVSA-N
temoporfin	JGLSWAGTNWZKQU-UHFFFAOYSA-N
temozolomide	BPEGJWRSRHCHSN-UHFFFAOYSA-N
tempol	CSGAUKGQUCHWDP-UHFFFAOYSA-N
tenalisib	HDXDQPRPFRKGKZ-INIZCTEOSA-N
tenatoprazole	ZBFDAUIVDSSISP-DEOSSOPVSA-N
teneligliptin	WGRQANOPCQRCME-PMACEKPBSA-N
tenidap	IGPDWKCUDHIIRL-LLVKDONJSA-N
tenilsetam	BBACKDMGYMXYLE-SSDOTTSWSA-N
teniposide	NRUKOCRGYNPUPR-QBPJDGROSA-N
tenofovir	SGOIRFVFHAKUTI-ZCFIWIBFSA-N
tenofovir-alafenamide	LDEKQSIMHVQZJK-FOCZCJQRSA-N
tenofovir-disoproxil	JFVZFKDSXNQEJW-CQSZACIVSA-N
tenovin-1	WOWJIWFCOPZFGV-UHFFFAOYSA-N
tenovin-6	BVJSXSQRIUSRCO-UHFFFAOYSA-N
tenoxicam	OTGJPAOGHQFBMI-UHFFFAOYSA-N
tenylidone	KHXBULXCCPIELT-DCIPZJNNSA-N
tepoxalin	XYKWNRUXCOIMFZ-UHFFFAOYSA-N
teprenone	HUCXKZBETONXFO-NJFMWZAGSA-N
terameprocol	ORQFDHFZSMXRLM-IYBDPMFKSA-N
terazosin	VCKUSRYTPJJLNI-CQSZACIVSA-N
terbinafine	DOMXUEMWDBAQBQ-WEVVVXLNSA-N
terbutaline	XWTYSIMOBUGWOL-LLVKDONJSA-N
terciprazine	SDKXUWMRKYQIFU-HXUWFJFHSA-N
terconazole	BLSQLHNBWJLIBQ-OZXSUGGESA-N
terfenadine	GUGOEEXESWIERI-PMERELPUSA-N
terguride	JOAHPSVPXZTVEP-YXJHDRRASA-N
teriflunomide	NABQBYDEMLGCEO-SNVBAGLBSA-N
terodiline	UISARWKNNNHPGI-INIZCTEOSA-N
teroxirone	OUPZKGBUJRBPGC-CIUDSAMLSA-N
terpene	RBNWAMSGVWEHFP-CZMCAQCFSA-N
terreic-acid-(-)	NYFMSQHOGRWGFD-OOVQLBIQSA-N
terutroban	HWEOXFSBSQIWSY-MRXNPFEDSA-N
tesaglitazar	CXGTZJYQWSUFET-IBGZPJMESA-N
tetomilast	XDBHURGONHZNJF-UHFFFAOYSA-N
tetrabenazine	MKJIEFSOBYUXJB-HOCLYGCPSA-N
tetracaine	GKCBAIGFKIBETG-UHFFFAOYSA-N
tetracycline	MUHBBHLZPHKTTR-VHOYBAKPSA-N
tetradecylthioacetic-acid	IPBCWPPBAWQYOO-UHFFFAOYSA-N
tetraethylenepentamine	FAGUFWYHJQFNRV-UHFFFAOYSA-N
tetrahydrofolic-acid	MSTNYGQPCMXVAQ-RYUDHWBXSA-N
tetrahydropapaverine	YXWQTVWJNHKSCC-MRXNPFEDSA-N
tetrahydrouridine	UCKYOOZPSJFJIZ-FMDGEEDCSA-N
tetrahydrozoline	BYJAVTDNIXVSPW-LBPRGKRZSA-N
